XLitho	YLitho	wavelength
1.193084e-05	2.269672e-06	
		
1.10879e-05	2.063339e-06	
1.210375e-05	2.063339e-06	
		
1.115274e-05	1.857005e-06	
1.223343e-05	1.857005e-06	
		
1.130403e-05	1.650671e-06	
1.231988e-05	1.650671e-06	
		
1.143372e-05	1.444337e-06	
1.247118e-05	1.444337e-06	
		
1.158501e-05	1.238003e-06	
1.264409e-05	1.238003e-06	
		
1.17147e-05	1.031669e-06	
1.273055e-05	1.031669e-06	
		
1.180115e-05	8.253354e-07	
1.286023e-05	8.253354e-07	
		
1.199568e-05	6.190016e-07	
1.298991e-05	6.190016e-07	
		
1.208213e-05	4.126677e-07	
1.316282e-05	4.126677e-07	
		
1.229827e-05	2.063339e-07	
1.324928e-05	2.063339e-07	
		
1.236311e-05	0	
1.331412e-05	0	
		
1.173631e-05	3.301342e-06	
1.29683e-05	3.301342e-06	
		
1.199568e-05	3.095008e-06	
1.324928e-05	3.095008e-06	
		
1.221182e-05	2.888674e-06	
1.350865e-05	2.888674e-06	
		
1.244957e-05	2.68234e-06	
1.372478e-05	2.68234e-06	
		
1.266571e-05	2.476006e-06	
1.398415e-05	2.476006e-06	
		
1.292507e-05	2.269672e-06	
1.430836e-05	2.269672e-06	
		
1.309798e-05	2.063339e-06	
1.448127e-05	2.063339e-06	
		
1.331412e-05	1.857005e-06	
1.463256e-05	1.857005e-06	
		
1.361671e-05	1.650671e-06	
1.495677e-05	1.650671e-06	
		
1.383285e-05	1.444337e-06	
1.495677e-05	1.444337e-06	
		
1.402738e-05	1.238003e-06	
1.495677e-05	1.238003e-06	
		
1.424352e-05	1.031669e-06	
1.493516e-05	1.031669e-06	
		
1.461095e-05	8.253354e-07	
1.493516e-05	8.253354e-07	
		
6.332853e-06	5.158347e-06	
7.240634e-06	5.158347e-06	
		
6.332853e-06	4.952013e-06	
7.21902e-06	4.952013e-06	
		
6.224784e-06	4.745679e-06	
7.175793e-06	4.745679e-06	
		
6.138329e-06	4.539345e-06	
7.175793e-06	4.539345e-06	
		
6.051873e-06	4.333011e-06	
7.21902e-06	4.333011e-06	
		
6.051873e-06	4.126677e-06	
7.21902e-06	4.126677e-06	
		
5.987032e-06	3.920343e-06	
7.21902e-06	3.920343e-06	
		
5.878963e-06	3.71401e-06	
7.175793e-06	3.71401e-06	
		
5.814121e-06	3.507676e-06	
7.175793e-06	3.507676e-06	
		
6.008646e-06	3.301342e-06	
7.197406e-06	3.301342e-06	
		
6.548991e-06	3.095008e-06	
7.175793e-06	3.095008e-06	
		
6.981268e-06	2.888674e-06	
7.154179e-06	2.888674e-06	
		
8.991354e-06	2.888674e-06	
9.272334e-06	2.888674e-06	
		
8.018732e-06	2.68234e-06	
9.337176e-06	2.68234e-06	
		
7.694524e-06	2.476006e-06	
9.445245e-06	2.476006e-06	
		
7.716138e-06	2.269672e-06	
9.510086e-06	2.269672e-06	
		
7.759366e-06	2.063339e-06	
9.618156e-06	2.063339e-06	
		
7.716138e-06	1.857005e-06	
9.682997e-06	1.857005e-06	
		
7.716138e-06	1.650671e-06	
8.559078e-06	1.650671e-06	
		
7.737752e-06	1.444337e-06	
8.580692e-06	1.444337e-06	
		
7.737752e-06	1.238003e-06	
8.602305e-06	1.238003e-06	
		
7.759366e-06	1.031669e-06	
8.602305e-06	1.031669e-06	
		
7.759366e-06	8.253354e-07	
8.623919e-06	8.253354e-07	
		
7.759366e-06	6.190016e-07	
8.667147e-06	6.190016e-07	
		
7.759366e-06	4.126677e-07	
8.623919e-06	4.126677e-07	
		
7.78098e-06	2.063339e-07	
8.645533e-06	2.063339e-07	
		
7.78098e-06	0	
8.623919e-06	0	
		
8.969741e-06	1.650671e-06	
9.769452e-06	1.650671e-06	
		
9.056196e-06	1.444337e-06	
9.834294e-06	1.444337e-06	
		
9.121037e-06	1.238003e-06	
9.920749e-06	1.238003e-06	
		
9.164265e-06	1.031669e-06	
9.985591e-06	1.031669e-06	
		
9.272334e-06	8.253354e-07	
1.011527e-05	8.253354e-07	
		
9.337176e-06	6.190016e-07	
1.022334e-05	6.190016e-07	
		
9.423631e-06	4.126677e-07	
1.028818e-05	4.126677e-07	
		
9.510086e-06	2.063339e-07	
1.037464e-05	2.063339e-07	
		
9.574928e-06	0	
1.043948e-05	0	
		
5.100865e-06	3.095008e-06	
5.425072e-06	3.095008e-06	
		
5.057637e-06	2.888674e-06	
5.900576e-06	2.888674e-06	
		
4.927954e-06	2.68234e-06	
6.376081e-06	2.68234e-06	
		
4.863112e-06	2.476006e-06	
6.678674e-06	2.476006e-06	
		
4.711816e-06	2.269672e-06	
6.657061e-06	2.269672e-06	
		
4.582133e-06	2.063339e-06	
5.554755e-06	2.063339e-06	
		
5.900576e-06	2.063339e-06	
6.657061e-06	2.063339e-06	
		
4.45245e-06	1.857005e-06	
5.4683e-06	1.857005e-06	
		
5.814121e-06	1.857005e-06	
6.592219e-06	1.857005e-06	
		
4.365994e-06	1.650671e-06	
5.317003e-06	1.650671e-06	
		
5.770893e-06	1.650671e-06	
6.548991e-06	1.650671e-06	
		
4.236311e-06	1.444337e-06	
5.18732e-06	1.444337e-06	
		
5.770893e-06	1.444337e-06	
6.527378e-06	1.444337e-06	
		
4.17147e-06	1.238003e-06	
5.122478e-06	1.238003e-06	
		
4.020173e-06	1.031669e-06	
4.949568e-06	1.031669e-06	
		
3.868876e-06	8.253354e-07	
4.863112e-06	8.253354e-07	
		
3.760807e-06	6.190016e-07	
4.776657e-06	6.190016e-07	
		
3.652738e-06	4.126677e-07	
4.603746e-06	4.126677e-07	
		
3.544669e-06	2.063339e-07	
4.474063e-06	2.063339e-07	
		
3.458213e-06	0	
4.387608e-06	0	
		
5.554755e-06	0	
6.289625e-06	0	
		
5.511527e-06	2.063339e-07	
6.311239e-06	2.063339e-07	
		
5.64121e-06	4.126677e-07	
6.311239e-06	4.126677e-07	
		
5.619597e-06	6.190016e-07	
6.332853e-06	6.190016e-07	
		
5.662824e-06	8.253354e-07	
6.419308e-06	8.253354e-07	
		
5.684438e-06	1.031669e-06	
6.419308e-06	1.031669e-06	
		
5.727666e-06	1.238003e-06	
6.462536e-06	1.238003e-06	
		
3.090778e-06	5.777348e-06	
5.122478e-06	5.777348e-06	
		
3.242075e-06	5.571014e-06	
