XLitho	YLitho	wavelength
4.25999e-06	8.823529e-06	
		
3.218144e-06	6.617647e-06	
5.13977e-06	6.617647e-06	
		
2.222603e-06	5.514706e-06	
6.274224e-06	5.514706e-06	
		
1.227062e-06	4.411765e-06	
7.246613e-06	4.411765e-06	
		
7.061396e-06	1.014706e-05	
7.269765e-06	1.014706e-05	
		
7.038244e-06	9.926471e-06	
7.292917e-06	9.926471e-06	
		
7.061396e-06	9.705882e-06	
7.292917e-06	9.705882e-06	
		
7.038244e-06	9.485294e-06	
7.246613e-06	9.485294e-06	
		
7.038244e-06	9.264706e-06	
7.246613e-06	9.264706e-06	
		
7.061396e-06	9.044118e-06	
7.246613e-06	9.044118e-06	
		
7.038244e-06	8.823529e-06	
7.246613e-06	8.823529e-06	
		
7.061396e-06	8.602941e-06	
7.269765e-06	8.602941e-06	
		
7.038244e-06	8.382353e-06	
7.246613e-06	8.382353e-06	
		
7.084548e-06	8.161765e-06	
7.316069e-06	8.161765e-06	
		
7.038244e-06	7.941176e-06	
7.269765e-06	7.941176e-06	
		
7.061396e-06	7.720588e-06	
7.292917e-06	7.720588e-06	
		
7.061396e-06	7.5e-06	
7.269765e-06	7.5e-06	
		
7.038244e-06	7.279412e-06	
7.292917e-06	7.279412e-06	
		
7.084548e-06	7.058824e-06	
7.292917e-06	7.058824e-06	
		
7.061396e-06	6.838235e-06	
7.339221e-06	6.838235e-06	
		
7.061396e-06	6.617647e-06	
7.246613e-06	6.617647e-06	
		
7.015092e-06	6.397059e-06	
7.246613e-06	6.397059e-06	
		
7.084548e-06	6.176471e-06	
7.292917e-06	6.176471e-06	
		
7.038244e-06	5.955882e-06	
7.223461e-06	5.955882e-06	
		
7.084548e-06	5.735294e-06	
7.246613e-06	5.735294e-06	
		
7.061396e-06	5.514706e-06	
7.269765e-06	5.514706e-06	
		
7.061396e-06	5.294118e-06	
7.269765e-06	5.294118e-06	
		
7.038244e-06	5.073529e-06	
7.246613e-06	5.073529e-06	
		
7.038244e-06	4.852941e-06	
7.200309e-06	4.852941e-06	
