XLitho	YLitho	wavelength
8.700906e-06	1.485707e-05	
8.904834e-06	1.485707e-05	
		
3.172205e-06	1.257137e-05	
5.845921e-06	1.257137e-05	
		
3.330816e-06	1.279994e-05	
5.755287e-06	1.279994e-05	
		
3.648036e-06	1.302851e-05	
5.370091e-06	1.302851e-05	
		
3.149547e-06	1.211423e-05	
5.823263e-06	1.211423e-05	
		
5.823263e-06	1.188566e-05	
3.194864e-06	1.188566e-05	
		
5.845921e-06	1.165709e-05	
4.531722e-08	1.165709e-05	
		
5.845921e-06	1.142852e-05	
1.132931e-07	1.142852e-05	
		
6.797583e-08	1.188566e-05	
6.344411e-07	1.188566e-05	
		
2.492447e-07	1.211423e-05	
4.07855e-07	1.211423e-05	
		
2.945619e-07	1.119994e-05	
5.21148e-07	1.119994e-05	
		
3.172205e-06	1.119994e-05	
5.777946e-06	1.119994e-05	
		
3.240181e-06	1.097137e-05	
5.845921e-06	1.097137e-05	
		
3.240181e-06	1.07428e-05	
5.891239e-06	1.07428e-05	
		
3.308157e-06	1.051423e-05	
5.755287e-06	1.051423e-05	
		
3.194864e-06	1.028566e-05	
5.55136e-06	1.028566e-05	
		
2.673716e-06	1.005709e-05	
3.10423e-06	1.005709e-05	
		
2.016616e-06	9.828523e-06	
2.560423e-06	9.828523e-06	
		
1.427492e-06	9.599953e-06	
1.925982e-06	9.599953e-06	
		
1.019637e-06	9.371382e-06	
1.450151e-06	9.371382e-06	
		
6.797583e-08	9.142812e-06	
8.610272e-07	9.142812e-06	
		
1.812689e-07	9.371382e-06	
4.984894e-07	9.371382e-06	
		
1.132931e-07	8.914242e-06	
7.024169e-07	8.914242e-06	
		
2.719033e-07	8.685672e-06	
4.758308e-07	8.685672e-06	
		
1.132931e-07	1.394279e-05	
7.024169e-07	1.394279e-05	
		
2.492447e-07	1.371422e-05	
4.984894e-07	1.371422e-05	
		
0	1.417136e-05	
7.250755e-07	1.417136e-05	
		
9.063444e-08	1.439993e-05	
6.344411e-07	1.439993e-05	
		
2.719033e-07	1.46285e-05	
4.984894e-07	1.46285e-05	
		
		
		
		
		
		
		
		
		
		
		
		
		
